Region,Product,Date,Sales,Discount%,Discount,Total
North,Board1,43552,9571.773884,0.077090195,737.8899114,8833.883973
North,Prod T,43552,9376.20906,0.000124484,1.16718912,9375.041871
North,Game6,43552,9537.575357,0.051142343,487.7739514,9049.801406
North,Board3,43552,9490.353808,0.008693345,82.50291573,9407.850892
East,Game6,43552,8959.299674,0.083962153,752.242092,8207.057582
North,Game6,43552,9907.974683,0.008675553,85.95715758,9822.017525
North,Dyno1,43552,9596.782539,0.061335504,588.6234927,9008.159046
East,Game3,43552,8977.506885,0.048185519,432.5858322,8544.921053
West,Board5,43552,9459.721923,0.073450667,694.8228895,8764.899033
East,Game6,43552,8887.338662,0.00999277,88.8091312,8798.529531
South,Prod T,43552,9313.372483,0.003561399,33.16863918,9280.203844
North,Game8,43552,9193.040066,0.046234889,425.0391831,8768.000883
North,Dyno2,43552,9159.791182,0.043574572,399.133982,8760.6572
South,Game6,43552,9932.671056,0.03300457,327.8235346,9604.847521
North,Board5,43552,9212.309538,0.02923664,269.3369752,8942.972563
East,Board5,43552,8445.575803,0.063361551,535.1247791,7910.451024
South,Game5,43552,9480.902357,0.013780696,130.6534315,9350.248926
North,Board4,43552,9322.965876,0.048003322,447.5333304,8875.432546
South,Dyno1,43552,9731.344947,0.043327834,421.6380983,9309.706849
North,Game3,43552,9643.255759,0.057196048,551.5561148,9091.699644
West,Game7,43552,9294.678421,0.096839544,900.0924207,8394.586
North,Dyno4,43552,9288.842329,0.070512218,654.9768706,8633.865458
East,Game1,43552,8649.858183,0.059426836,514.0337016,8135.824481
North,Board5,43552,9432.63513,0.088662737,836.3232438,8596.311886
North,Game5,43552,9399.736554,0.061778015,580.6970681,8819.039486
South,Game10,43552,9626.661979,0.025383212,244.3555978,9382.306381
West,Game4,43552,9428.447793,0.04223848,398.2433067,9030.204486
East,Prod T,43552,8997.361459,0.039237152,353.0308347,8644.330624
North,Board2,43552,9412.219432,0.048082625,452.564217,8959.655215
South,Board5,43552,9523.571327,0.077756571,740.5202513,8783.051076
South,Dyno2,43552,9559.066064,0.091425451,873.9419268,8685.124137
North,Game9,43552,9174.779696,0.060505811,555.1274861,8619.65221
South,Dyno1,43552,9490.793948,0.092383513,876.7928869,8614.001061
South,Dyno1,43552,9481.831886,0.008380274,79.46034956,9402.371536
East,Game2,43552,8853.482896,0.009048773,80.1131537,8773.369742
West,Game8,43552,9123.342998,0.003668326,33.46739387,9089.875604
North,Dyno1,43552,9236.439208,0.021726333,200.6739576,9035.76525
North,Game9,43552,9434.125946,0.099158878,935.4773473,8498.648599
South,Game4,43552,9257.229344,0.070938664,656.6954859,8600.533858
North,Game1,43552,9429.699601,0.039460321,372.0989708,9057.60063
West,Dyno5,43552,9079.234137,0.075374102,684.3391223,8394.895015
South,Board3,43552,9682.507173,0.023788936,230.3365413,9452.170632
East,Board2,43552,9153.948816,0.073727312,674.89604,8479.052776
North,Game10,43552,9746.207527,0.077209599,752.5007796,8993.706747
South,Dyno4,43552,9456.074379,0.047886658,452.8198033,9003.254576
West,Game10,43552,9122.808873,0.037439507,341.5534695,8781.255403
East,Board1,43552,9018.461177,0.044044306,397.2118631,8621.249314
South,Game6,43552,9481.701465,0.02829955,268.3278845,9213.37358
North,Game10,43552,9564.208618,0.090437835,864.9663198,8699.242298
North,Game3,43552,9094.477465,0.091176415,829.2018506,8265.275614
South,Dyno1,43552,9756.111225,0.023589682,230.1435618,9525.967663
East,Game5,43552,8677.665437,0.095179725,825.9378122,7851.727625
West,Board5,43552,9307.170619,0.034534121,321.4149523,8985.755667
South,Game2,43552,9950.106486,0.086572033,861.4009451,9088.705541
South,Dyno5,43552,9418.405,0.082597514,777.9368391,8640.468161
North,Game7,43552,9260.268666,0.010383111,96.15039445,9164.118272
East,Game6,43552,8859.196103,0.058904927,521.8503022,8337.345801
North,Board2,43552,9471.51037,0.089006058,843.0218034,8628.488567
West,Game10,43552,8937.191611,0.023607441,210.9842245,8726.207386
North,Board4,43552,9600.778072,0.078459711,753.274273,8847.503799
West,Dyno2,43552,9481.203055,0.095149904,902.1355651,8579.06749
South,Dyno1,43552,9601.129509,0.076874551,738.0825227,8863.046986
South,Dyno5,43552,9495.55525,0.054089452,513.6093819,8981.945868
South,Board5,43552,9540.355405,0.024738295,236.0121305,9304.343275
West,Game2,43552,9470.928591,0.05811839,550.4351195,8920.493471
East,Game1,43552,8053.496563,0.039660338,319.4043954,7734.092168
West,Game2,43552,9494.909483,0.002939148,27.90694323,9467.00254
North,Game8,43552,9628.230001,0.068552165,660.0360108,8968.19399
North,Board5,43552,9270.922551,0.058941347,546.4406675,8724.481883
South,Board2,43552,9484.355721,0.053996355,512.1206403,8972.235081
East,Game4,43552,8669.948043,0.056536882,490.171826,8179.776217
North,Dyno1,43552,9593.202434,0.010313346,98.93801743,9494.264417
South,Dyno5,43552,9756.363034,0.081949163,799.525781,8956.837253
East,Game5,43552,8847.582117,0.014131873,125.0329099,8722.549207
North,Dyno4,43552,9282.446363,0.043175892,400.7779021,8881.668461
North,Game3,43552,9378.81066,0.025046283,234.9043489,9143.906311
North,Board1,43552,9764.861881,0.099502364,971.6268451,8793.235036
West,Game5,43552,9011.74962,0.096652976,871.012416,8140.737204
South,Board1,43552,9593.779179,0.037080198,355.7392362,9238.039943
South,Board4,43552,9265.135907,0.039390571,364.9589926,8900.176914
South,Game1,43552,9425.484741,0.070706956,666.4473334,8759.037408
West,Game5,43552,8847.932792,0.006364023,56.30844345,8791.624349
West,Game6,43552,9186.702176,0.053919413,495.3415854,8691.360591
North,Game9,43552,9516.812934,0.068024521,647.3766431,8869.436291
North,Board1,43552,9528.763064,0.047442597,452.0692656,9076.693798
North,Game3,43552,9549.929015,0.07183237,685.9940307,8863.934984
South,Board3,43552,9659.438883,0.076809624,741.9378641,8917.501019
North,Game5,43552,9471.490001,0.044433272,420.8492882,9050.640713
North,Game6,43552,9370.43059,0.000595062,5.575991316,9364.854599
North,Board5,43552,9294.292447,0.071594678,665.4218705,8628.870577
South,Game9,43552,9779.68394,0.032863926,321.3988066,9458.285133
North,Game5,43552,9298.371398,0.00983092,91.41154334,9206.959855
East,Dyno1,43552,8843.63982,0.05642456,498.9984833,8344.641337
North,Game7,43552,9472.616812,0.048813967,462.3960034,9010.220809
North,Dyno1,43552,9465.7148,0.082714194,782.9489684,8682.765832
North,Game2,43552,9268.233419,0.093783369,869.2061547,8399.027264
North,Board5,43552,9679.50469,0.007953178,76.98282286,9602.521867
North,Game9,43552,9534.691238,0.009422559,89.84119073,9444.850047
West,Board3,43552,9337.273012,0.034769843,324.655516,9012.617496
North,Dyno5,43552,9403.138702,0.097460654,916.436049,8486.702653
North,Dyno1,43552,9437.693098,0.037920065,357.8779374,9079.815161
South,Board5,43552,9370.330689,0.059478236,557.3307419,8812.999947
North,Board1,43552,9360.846705,0.069109469,646.9231433,8713.923562
West,Board3,43552,9481.193346,0.083118456,788.062153,8693.131193
North,Game9,43552,9456.321434,0.080699244,763.1179902,8693.203444
West,Game4,43552,9507.687486,0.042541986,404.4759056,9103.21158
South,Game4,43552,9633.386953,0.034956701,336.7514254,9296.635528
East,Dyno1,43552,8797.56789,0.025731265,226.3725519,8571.195338
South,Game10,43552,9465.925757,0.053172636,503.3282286,8962.597528
South,Dyno5,43552,9622.320736,0.013234048,127.3422526,9494.978483
North,Dyno5,43552,9650.078907,0.016009718,154.4950455,9495.583862
North,Game1,43552,9523.585191,0.077044469,733.7395663,8789.845625
North,Board2,43552,9496.055573,0.08260281,784.4008745,8711.654699
South,Game6,43552,9467.529814,0.083066097,786.4307498,8681.099064
South,Dyno5,43552,9538.843873,0.06315629,602.4379854,8936.405888
East,Game8,43552,8783.141014,0.085000265,746.5693108,8036.571703
South,Game8,43552,9755.820924,0.020856406,203.4713652,9552.349559
North,Board4,43552,9654.048953,0.030395481,293.4394662,9360.609487
East,Board4,43552,9111.797193,0.071223668,648.9756138,8462.821579
North,Game8,43552,9609.514135,0.068017372,653.6138932,8955.900242
South,Game2,43552,9724.246507,0.010048738,97.71640619,9626.530101
North,Board5,43552,9307.699593,0.090086245,838.4957067,8469.203886
South,Game6,43552,9318.46148,0.015399069,143.4956316,9174.965848
North,Dyno4,43552,9714.035458,0.001624085,15.77641491,9698.259043
North,Board2,43552,9228.367878,0.052407761,483.6380969,8744.729781
South,Board5,43552,9691.382192,0.026095873,252.9050826,9438.477109
South,Dyno4,43552,9866.650342,0.035599084,351.2437103,9515.406632
North,Dyno4,43552,9433.987089,0.086104271,812.3065816,8621.680507
North,Game9,43552,9309.796713,0.008250653,76.81190491,9232.984808
South,Board5,43552,9842.421024,0.064862653,638.4055415,9204.015482
West,Game4,43552,9518.079683,0.079937172,760.8483743,8757.231309
North,Board5,43552,9513.100504,0.074988877,713.3767214,8799.723783
South,Dyno5,43552,9550.745738,0.032719486,312.4954947,9238.250243
North,Board3,43552,9514.225324,0.080018857,761.3174319,8752.907892
North,Dyno2,43552,9498.065597,0.024830064,235.8375756,9262.228021
West,Board4,43552,9422.322865,0.025281333,238.2088781,9184.113987
North,Game7,43552,9445.122731,0.020765794,196.1354769,9248.987254
North,Dyno1,43552,9451.730638,0.089276987,843.822037,8607.908601
North,Dyno4,43552,9379.438372,0.048612106,455.9542561,8923.484116
West,Board3,43552,9029.850094,0.038784364,350.2169913,8679.633103
North,Prod T,43552,9183.734205,0.076082671,698.7230284,8485.011177
North,Prod T,43552,9678.996374,0.020095429,194.5035826,9484.492791
South,Dyno5,43552,9527.080719,0.08858752,843.9804519,8683.100267
South,Game1,43552,9512.101104,0.099218081,943.7724165,8568.328687
West,Game4,43552,9197.974246,0.017529761,161.2382903,9036.735956
West,Game3,43552,9337.203873,0.07521082,702.2587557,8634.945117
South,Board4,43552,9752.899715,0.00676994,66.02654371,9686.873171
East,Game8,43552,9018.240516,0.080426395,725.3045728,8292.935943
North,Game5,43552,9475.625811,0.086774334,822.2411199,8653.384691
West,Game8,43552,8910.269,0.039147385,348.8137304,8561.45527
South,Board5,43552,9732.746115,0.06305324,613.6811785,9119.064937
East,Game3,43552,8567.909162,0.068734747,588.9130726,7978.996089
North,Board1,43552,9345.407982,0.057602086,538.3149912,8807.092991
North,Dyno1,43552,9511.164381,0.002784256,26.48151239,9484.682869
North,Game4,43552,9488.890987,0.031059705,294.7221541,9194.168833
East,Prod T,43552,8680.530835,0.03209136,278.570041,8401.960794
North,Board5,43552,9143.797521,0.051566286,471.5116795,8672.285841
North,Game5,43552,9407.759729,0.050734527,477.2982414,8930.461488
North,Game1,43552,9573.561777,0.091357874,874.6202519,8698.941525
North,Game4,43552,9125.186811,0.095185785,868.5880727,8256.598738
South,Board3,43552,9584.978687,0.029819904,285.8231445,9299.155542
North,Game10,43552,9581.261052,0.089197348,854.6230811,8726.637971
North,Dyno2,43552,9636.274497,0.002143753,20.65779518,9615.616702
North,Board5,43552,8899.689188,0.082555379,734.7172098,8164.971978
South,Game4,43552,9430.890646,0.097345366,918.0535033,8512.837143
South,Game7,43552,9456.909512,0.045410312,429.4412143,9027.468298
East,Game3,43552,8780.952972,0.031026062,272.438387,8508.514585
South,Game9,43552,9868.041911,0.084580635,834.6452522,9033.396659
North,Dyno1,43552,9386.9701,0.05392186,506.1628893,8880.807211
West,Game1,43552,9010.667718,0.032643,294.1352231,8716.532495
North,Board5,43552,9078.842689,0.042973277,390.1476203,8688.695069
West,Game8,43552,9442.085071,0.038508157,363.5972964,9078.487775
North,Game7,43552,9416.374088,0.003869473,36.43640218,9379.937686
North,Game8,43552,9435.977475,0.042722887,403.1322027,9032.845272
South,Board5,43552,9685.447409,0.058870592,570.188026,9115.259383
South,Dyno1,43552,9365.82197,0.005972136,55.93396268,9309.888007
North,Board5,43552,9396.433834,0.025532457,239.9140418,9156.519792
North,Game3,43552,9418.453993,0.095356412,898.1099827,8520.34401
North,Game10,43552,9742.693947,0.034511304,336.2330687,9406.460878
North,Prod T,43552,9456.036201,0.032107142,303.6062978,9152.429903
North,Game1,43552,9379.047547,0.05141968,482.2676278,8896.779919
North,Board2,43552,9614.228714,0.068907569,662.4931238,8951.73559
North,Game1,43552,9242.923752,0.001865066,17.23866046,9225.685092
North,Game6,43552,9225.105698,0.058511433,539.7741569,8685.331541
North,Game7,43552,9539.904966,0.012762728,121.7552131,9418.149753
East,Dyno5,43552,8419.940565,0.016049801,135.1383732,8284.802192
West,Board1,43552,9540.108198,0.053683384,512.1452956,9027.962902
South,Game4,43552,9677.904347,0.049815322,482.1079168,9195.79643
South,Board4,43552,9469.696028,0.094991528,899.5408911,8570.155137
North,Dyno4,43552,9311.922158,0.035765834,333.0486629,8978.873495
South,Game7,43552,9524.619392,0.098758645,940.6385028,8583.980889
North,Game7,43552,9649.209731,0.005992093,57.81896328,9591.390768
North,Dyno2,43552,9186.417039,0.026407487,242.5901925,8943.826846
North,Game5,43552,9433.166541,0.040115834,378.4193409,9054.7472
North,Game3,43552,9248.406933,0.050778439,469.6196703,8778.787263
South,Prod T,43552,9287.093545,0.049487691,459.5968112,8827.496734
North,Board1,43552,8998.126824,0.080073215,720.5089461,8277.617878
North,Board1,43552,9557.544286,0.008518098,81.41209764,9476.132188
North,Game8,43552,9371.006971,0.045586923,427.1953735,8943.811598
North,Dyno1,43552,9224.540183,0.017297114,159.5579194,9064.982264
South,Board4,43552,9621.152074,0.065915741,634.1853708,8986.966703
North,Dyno4,43552,9595.682542,0.0319438,306.5225617,9289.15998
South,Dyno2,43552,9879.594962,0.0377272,372.7294573,9506.865505
North,Game9,43552,9714.576262,0.031755769,308.493836,9406.082426
East,Game3,43552,8525.493372,0.040972277,349.3088745,8176.184497
East,Game5,43552,8628.730874,0.008468979,73.07653793,8555.654336
South,Game3,43552,9707.444078,0.095091661,923.0969796,8784.347098
North,Dyno1,43552,9112.81883,0.019415952,176.9340492,8935.884781
South,Board2,43552,9389.645503,0.016861144,158.320165,9231.325338
West,Board1,43552,9350.7422,0.016856277,157.6186979,9193.123502
North,Game7,43552,9419.123162,0.068051685,640.9872066,8778.135955
South,Game6,43552,9844.522811,0.019074992,187.7841902,9656.738621
North,Game2,43552,9125.041794,0.017621912,160.8006792,8964.241115
North,Prod T,43552,9326.136817,0.069708933,650.1150476,8676.021769
North,Board1,43552,9475.396576,0.059143201,560.4052859,8914.99129
North,Game10,43552,9499.788244,0.038466759,365.4260665,9134.362177
North,Dyno1,43552,9177.154298,0.095032835,872.1309939,8305.023304
East,Board2,43552,8649.779413,0.056625014,489.7938835,8159.98553
North,Game2,43552,9378.05944,0.05573928,522.7262791,8855.333161
West,Game6,43552,9459.875971,0.02285367,216.1928796,9243.683091
North,Game9,43552,9468.842517,0.076305672,722.5263952,8746.316122
North,Board2,43552,9157.384741,0.029985654,274.5901739,8882.794567
North,Dyno1,43552,9611.750112,0.00108642,10.44239447,9601.307718
South,Game8,43552,9687.663606,0.015723628,152.3252164,9535.33839
West,Game6,43552,9318.294686,0.01236145,115.1876328,9203.107053
North,Dyno2,43552,9355.55904,0.058932095,551.3426957,8804.216344
North,Board1,43552,9455.456157,0.02147297,203.0367251,9252.419432
North,Game8,43552,9081.933082,0.097184072,882.6192413,8199.313841
West,Prod T,43552,9083.649455,0.054605291,496.0153235,8587.634132
South,Game2,43552,9346.428031,0.012057601,112.695503,9233.732528
West,Game5,43552,9426.592548,0.085885037,809.6032519,8616.989296
East,Dyno2,43552,8700.765729,0.014127093,122.9165231,8577.849206
North,Game10,43551,9425.081806,0.0598036,563.6538181,8861.427988
East,Dyno1,43551,8450.426638,0.093165082,787.2846894,7663.141949
North,Game5,43551,9594.290368,0.022582052,216.6587686,9377.631599
South,Game6,43551,9689.846106,0.010016067,97.0541453,9592.791961
North,Game8,43551,9532.129758,0.070843648,675.2908438,8856.838914
North,Dyno5,43551,9520.677368,0.070479873,671.0161272,8849.661241
West,Game7,43551,8913.556927,0.077606818,691.7527921,8221.804135
North,Game2,43551,9316.644859,0.0827531,770.981245,8545.663614
North,Board1,43551,9797.892359,0.093318768,914.3272412,8883.565118
East,Game1,43551,8742.150967,0.023552679,205.9010735,8536.249894
South,Board1,43551,9446.258287,0.035437416,334.7509875,9111.507299
North,Dyno1,43551,9468.503439,0.003453202,32.69665454,9435.806784
North,Board3,43551,9172.772574,0.061681407,565.7895161,8606.983058
South,Prod T,43551,9658.382104,0.086336484,833.8707533,8824.511351
West,Dyno1,43551,9284.353375,0.006256672,58.08915366,9226.264221
South,Dyno2,43551,9647.569507,0.067101902,647.3702597,9000.199247
North,Board5,43551,9299.702677,0.011221346,104.3551834,9195.347494
South,Game1,43551,9526.580009,0.055108075,524.991482,9001.588527
South,Board2,43551,9601.084654,0.028462124,273.2672609,9327.817393
South,Board5,43551,9686.620616,0.045095268,436.8207524,9249.799864
East,Board2,43551,8761.303456,0.053635209,469.9143425,8291.389113
North,Board4,43551,9539.085778,0.0971344,926.5733748,8612.512403
North,Game6,43551,9147.560233,0.033800544,309.1925147,8838.367718
West,Board5,43551,9114.087101,0.082452342,751.4778279,8362.609273
South,Dyno1,43551,9689.392954,0.037134287,359.8087005,9329.584253
North,Prod T,43551,9345.126507,0.015845859,148.0815554,9197.044952
East,Game9,43551,8825.178988,0.042380484,374.0153601,8451.163628
South,Board3,43551,9403.215632,0.09607731,903.4356648,8499.779967
West,Game3,43551,9111.870205,0.033331487,303.7121871,8808.158018
North,Game4,43551,9045.644018,0.025253184,228.4313131,8817.212705
North,Game10,43551,9250.713988,0.006918767,64.00353618,9186.710452
South,Board1,43551,9792.494675,0.049231886,482.1029788,9310.391696
South,Game8,43551,9260.095396,0.067265268,622.8828012,8637.212595
North,Dyno5,43551,9314.636655,0.06165515,574.295321,8740.341334
South,Board5,43551,9604.820377,0.090031001,864.7315974,8740.08878
South,Board5,43551,9781.935358,0.044735439,437.5991755,9344.336182
